PRUID,Name,NameFR,Date,Confirmed_Cases,Probable_Cases,Deaths,Total_Cases,Cases_Today,Percent_Today,ObjectId,Deaths_Today,Current_Day,Number_Recovered,Number_Tested,RecoveredToday,TestedToday,Precent_Recovered,Percent_Death,Percent_Active
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/05/07 12:00:00+00,261,0,3,261,2,0.77,920,0,0,244,9451,0,156,93.49,1.15,5.36
24,Quebec,Québec,2020/05/07 12:00:00+00,35238,0,2631,35238,911,2.65,921,121,0,8673,259794,389,9140,24.61,7.47,67.92
35,Ontario,Ontario,2020/05/07 12:00:00+00,19121,0,1477,19121,399,2.13,922,48,0,13569,368400,347,14683,70.96,7.72,21.31
46,Manitoba,Manitoba,2020/05/07 12:00:00+00,272,11,7,283,-1,-0.35,923,0,0,243,28232,1,520,85.87,2.47,11.66
47,Saskatchewan,Saskatchewan,2020/05/07 12:00:00+00,531,0,6,531,19,3.71,924,0,0,329,31926,17,679,61.96,1.13,36.91
48,Alberta,Alberta,2020/05/07 12:00:00+00,6017,0,114,6017,54,0.91,925,2,0,3809,163510,257,3325,63.3,1.89,34.8
59,British Columbia,Colombie-Britannique,2020/05/07 12:00:00+00,2288,0,126,2288,33,1.46,926,2,0,1512,87779,18,1967,66.08,5.51,28.41
13,New Brunswick,Nouveau-Brunswick,2020/05/07 12:00:00+00,120,0,0,120,0,0,927,0,0,118,15700,0,376,98.33,0,1.67
1,Canada,Canada,2020/05/08 12:00:00+00,66423,11,4569,66434,1512,2.33,928,161,0,30226,1034905,979,29611,45.5,6.88,47.62
99,Repatriated travellers,Voyageurs rapatriés,2020/05/08 12:00:00+00,13,0,0,13,0,0,929,0,0,0,76,0,0,,,
62,Nunavut,Nunavut,2020/05/08 12:00:00+00,0,0,0,0,0,0,930,0,0,0,550,0,20,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/05/08 12:00:00+00,5,0,0,5,0,0,931,0,0,5,1768,0,28,100,0,0
60,Yukon,Yukon,2020/05/08 12:00:00+00,11,0,0,11,0,0,932,0,0,11,1065,0,0,100,0,0
12,Nova Scotia,Nouvelle-Écosse,2020/05/08 12:00:00+00,1008,0,46,1008,1,0.1,933,2,0,722,34081,14,540,71.63,4.56,23.81
11,Prince Edward Island,Île-du-Prince-Édouard,2020/05/08 12:00:00+00,27,0,0,27,0,0,934,0,0,27,3667,1,117,100,0,0
13,New Brunswick,Nouveau-Brunswick,2020/05/08 12:00:00+00,120,0,0,120,0,0,935,0,0,118,16068,0,368,98.33,0,1.67
24,Quebec,Québec,2020/05/08 12:00:00+00,36150,0,2725,36150,912,2.59,936,94,0,8928,266444,255,6650,24.7,7.54,67.76
35,Ontario,Ontario,2020/05/08 12:00:00+00,19598,0,1540,19598,477,2.49,937,63,0,13990,384162,421,15762,71.38,7.86,20.76
46,Manitoba,Manitoba,2020/05/08 12:00:00+00,273,11,7,284,1,0.35,938,0,0,247,28742,4,510,86.97,2.46,10.56
47,Saskatchewan,Saskatchewan,2020/05/08 12:00:00+00,544,0,6,544,13,2.45,939,0,0,335,32620,6,694,61.58,1.1,37.32
48,Alberta,Alberta,2020/05/08 12:00:00+00,6098,0,115,6098,81,1.35,940,1,0,4020,166327,211,2817,65.92,1.89,32.19
59,British Columbia,Colombie-Britannique,2020/05/08 12:00:00+00,2315,0,127,2315,27,1.18,941,1,0,1579,89764,67,1985,68.21,5.49,26.31
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/05/08 12:00:00+00,261,0,3,261,0,0,942,0,0,244,9571,0,120,93.49,1.15,5.36
1,Canada,Canada,2020/05/09 12:00:00+00,67691,11,4693,67702,1268,1.91,943,124,0,31249,1071455,1023,36550,46.16,6.93,46.91
99,Repatriated travellers,Voyageurs rapatriés,2020/05/09 12:00:00+00,13,0,0,13,0,0,944,0,0,0,76,0,0,,,
62,Nunavut,Nunavut,2020/05/09 12:00:00+00,0,0,0,0,0,0,945,0,0,0,568,0,18,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/05/09 12:00:00+00,5,0,0,5,0,0,946,0,0,5,1790,0,22,100,0,0
60,Yukon,Yukon,2020/05/09 12:00:00+00,11,0,0,11,0,0,947,0,0,11,1075,0,10,100,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2020/05/09 12:00:00+00,27,0,0,27,0,0,948,0,0,27,3777,0,110,100,0,0
12,Nova Scotia,Nouvelle-Écosse,2020/05/09 12:00:00+00,1011,0,47,1011,3,0.3,949,1,0,743,34531,21,450,73.49,4.65,21.86
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/05/09 12:00:00+00,261,0,3,261,0,0,950,0,0,244,9699,0,128,93.49,1.15,5.36
24,Quebec,Québec,2020/05/09 12:00:00+00,36986,0,2786,36986,836,2.31,951,61,0,9268,276787,340,10343,25.06,7.53,67.41
35,Ontario,Ontario,2020/05/09 12:00:00+00,19944,0,1599,19944,346,1.77,952,59,0,14383,402761,393,18599,72.12,8.02,19.87
46,Manitoba,Manitoba,2020/05/09 12:00:00+00,273,11,7,284,0,0,953,0,0,247,29438,0,696,86.97,2.46,10.56
47,Saskatchewan,Saskatchewan,2020/05/09 12:00:00+00,553,0,6,553,9,1.65,954,0,0,340,33453,5,833,61.48,1.08,37.43
48,Alberta,Alberta,2020/05/09 12:00:00+00,6157,0,116,6157,59,0.97,955,1,0,4204,169415,184,3088,68.28,1.88,29.84
59,British Columbia,Colombie-Britannique,2020/05/09 12:00:00+00,2330,0,129,2330,15,0.65,956,2,0,1659,91668,80,1904,71.2,5.54,23.26
13,New Brunswick,Nouveau-Brunswick,2020/05/09 12:00:00+00,120,0,0,120,0,0,957,0,0,118,16417,0,349,98.33,0,1.67
12,Nova Scotia,Nouvelle-Écosse,2020/05/10 12:00:00+00,1018,0,47,1018,7,0.69,958,0,0,749,34820,6,289,73.58,4.62,21.81
99,Repatriated travellers,Voyageurs rapatriés,2020/05/10 12:00:00+00,13,0,0,13,0,0,959,0,0,0,76,0,0,,,
62,Nunavut,Nunavut,2020/05/10 12:00:00+00,0,0,0,0,0,0,960,0,0,0,568,0,0,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/05/10 12:00:00+00,5,0,0,5,0,0,961,0,0,5,1799,0,9,100,0,0
60,Yukon,Yukon,2020/05/10 12:00:00+00,11,0,0,11,0,0,962,0,0,11,1075,0,0,100,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2020/05/10 12:00:00+00,27,0,0,27,0,0,963,0,0,27,3846,0,69,100,0,0
13,New Brunswick,Nouveau-Brunswick,2020/05/10 12:00:00+00,120,0,0,120,0,0,964,0,0,118,16750,0,333,98.33,0,1.67
1,Canada,Canada,2020/05/10 12:00:00+00,68837,11,4871,68848,1146,1.69,965,178,0,32096,1097520,847,26065,46.62,7.08,46.31
24,Quebec,Québec,2020/05/10 12:00:00+00,37721,0,2928,37721,735,1.99,966,142,0,9526,278389,258,1602,25.25,7.76,66.98
35,Ontario,Ontario,2020/05/10 12:00:00+00,20238,0,1634,20238,294,1.47,967,35,0,14772,419802,389,17041,72.99,8.07,18.93
46,Manitoba,Manitoba,2020/05/10 12:00:00+00,276,11,7,287,3,1.06,968,0,0,247,30046,0,608,86.06,2.44,11.5
47,Saskatchewan,Saskatchewan,2020/05/10 12:00:00+00,564,0,6,564,11,1.99,969,0,0,349,34093,9,640,61.88,1.06,37.06
48,Alberta,Alberta,2020/05/10 12:00:00+00,6253,0,117,6253,96,1.56,970,1,0,4389,173023,185,3608,70.19,1.87,27.94
59,British Columbia,Colombie-Britannique,2020/05/10 12:00:00+00,2330,0,129,2330,0,0,971,0,0,1659,93431,0,1763,71.2,5.54,23.26
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/05/10 12:00:00+00,261,0,3,261,0,0,972,0,0,244,9802,0,103,93.49,1.15,5.36
99,Repatriated travellers,Voyageurs rapatriés,2020/05/11 12:00:00+00,13,0,0,13,0,0,973,0,0,0,76,0,0,,,
62,Nunavut,Nunavut,2020/05/11 12:00:00+00,0,0,0,0,0,0,974,0,0,0,576,0,8,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/05/11 12:00:00+00,5,0,0,5,0,0,975,0,0,5,1809,0,10,100,0,0
60,Yukon,Yukon,2020/05/11 12:00:00+00,11,0,0,11,0,0,976,0,0,11,1088,0,13,100,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2020/05/11 12:00:00+00,27,0,0,27,0,0,977,0,0,27,3910,0,64,100,0,0
12,Nova Scotia,Nouvelle-Écosse,2020/05/11 12:00:00+00,1019,0,48,1019,1,0.1,978,1,0,767,35023,18,203,75.27,4.71,20.02
13,New Brunswick,Nouveau-Brunswick,2020/05/11 12:00:00+00,120,0,0,120,0,0,979,0,0,118,17184,0,434,98.33,0,1.67
1,Canada,Canada,2020/05/11 12:00:00+00,69970,11,4993,69981,1133,1.65,980,122,0,32994,1121629,898,24109,47.15,7.13,45.72
24,Quebec,Québec,2020/05/11 12:00:00+00,38469,0,3013,38469,748,1.98,981,85,0,9703,284239,177,5850,25.22,7.83,66.94
35,Ontario,Ontario,2020/05/11 12:00:00+00,20546,0,1669,20546,308,1.52,982,35,0,15131,433316,359,13514,73.64,8.12,18.23
46,Manitoba,Manitoba,2020/05/11 12:00:00+00,278,11,7,289,2,0.7,983,0,0,247,30398,0,352,85.47,2.42,12.11
47,Saskatchewan,Saskatchewan,2020/05/11 12:00:00+00,568,0,6,568,4,0.71,984,0,0,363,34585,14,492,63.91,1.06,35.04
48,Alberta,Alberta,2020/05/11 12:00:00+00,6300,0,117,6300,47,0.75,985,0,0,4659,175502,270,2479,73.95,1.86,24.19
59,British Columbia,Colombie-Britannique,2020/05/11 12:00:00+00,2353,0,130,2353,23,0.99,986,1,0,1719,94027,60,596,73.06,5.52,21.42
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/05/11 12:00:00+00,261,0,3,261,0,0,987,0,0,244,9896,0,94,93.49,1.15,5.36
1,Canada,Canada,2020/05/12 12:00:00+00,71146,11,5169,71157,1176,1.68,988,176,0,34042,1145568,1048,23939,47.84,7.26,44.9
99,Repatriated travellers,Voyageurs rapatriés,2020/05/12 12:00:00+00,13,0,0,13,0,0,989,0,0,0,76,0,0,,,
62,Nunavut,Nunavut,2020/05/12 12:00:00+00,0,0,0,0,0,0,990,0,0,0,604,0,28,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/05/12 12:00:00+00,5,0,0,5,0,0,991,0,0,5,1817,0,8,100,0,0
60,Yukon,Yukon,2020/05/12 12:00:00+00,11,0,0,11,0,0,992,0,0,11,1094,0,6,100,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2020/05/12 12:00:00+00,27,0,0,27,0,0,993,0,0,27,4029,0,119,100,0,0
12,Nova Scotia,Nouvelle-Écosse,2020/05/12 12:00:00+00,1020,0,48,1020,1,0.1,994,0,0,864,35430,97,407,84.71,4.71,10.59
13,New Brunswick,Nouveau-Brunswick,2020/05/12 12:00:00+00,120,0,0,120,0,0,995,0,0,118,17339,0,155,98.33,0,1.67
24,Quebec,Québec,2020/05/12 12:00:00+00,39225,0,3131,39225,756,1.97,996,118,0,10056,290888,353,6649,25.64,7.98,66.38
35,Ontario,Ontario,2020/05/12 12:00:00+00,20907,0,1725,20907,361,1.76,997,56,0,15391,444882,260,11566,73.62,8.25,18.13
46,Manitoba,Manitoba,2020/05/12 12:00:00+00,279,11,7,290,1,0.35,998,0,0,251,30799,4,401,86.55,2.41,11.03
47,Saskatchewan,Saskatchewan,2020/05/12 12:00:00+00,573,0,6,573,5,0.88,999,0,0,374,34801,11,216,65.27,1.05,33.68
48,Alberta,Alberta,2020/05/12 12:00:00+00,6345,0,118,6345,45,0.71,1000,1,0,4866,178208,207,2706,76.69,1.86,21.45
59,British Columbia,Colombie-Britannique,2020/05/12 12:00:00+00,2360,0,131,2360,7,0.3,1001,1,0,1832,95558,113,1531,77.63,5.55,16.82
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/05/12 12:00:00+00,261,0,3,261,0,0,1002,0,0,247,10043,3,147,94.64,1.15,4.21
1,Canada,Canada,2020/05/13 12:00:00+00,72267,11,5304,72278,1121,1.58,1003,135,0,35164,1172872,1122,27304,48.65,7.34,44.01
99,Repatriated travellers,Voyageurs rapatriés,2020/05/13 12:00:00+00,13,0,0,13,0,0,1004,0,0,0,76,0,0,,,
62,Nunavut,Nunavut,2020/05/13 12:00:00+00,0,0,0,0,0,0,1005,0,0,0,608,0,4,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/05/13 12:00:00+00,5,0,0,5,0,0,1006,0,0,5,1817,0,0,100,0,0
60,Yukon,Yukon,2020/05/13 12:00:00+00,11,0,0,11,0,0,1007,0,0,11,1106,0,12,100,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2020/05/13 12:00:00+00,27,0,0,27,0,0,1008,0,0,27,4199,0,170,100,0,0
12,Nova Scotia,Nouvelle-Écosse,2020/05/13 12:00:00+00,1024,0,51,1024,4,0.39,1009,3,0,870,35811,6,381,84.96,4.98,10.06
13,New Brunswick,Nouveau-Brunswick,2020/05/13 12:00:00+00,120,0,0,120,0,0,1010,0,0,118,17765,0,426,98.33,0,1.67
24,Quebec,Québec,2020/05/13 12:00:00+00,39931,0,3220,39931,706,1.8,1011,89,0,10470,296528,414,5640,26.22,8.06,65.72
59,British Columbia,Colombie-Britannique,2020/05/13 12:00:00+00,2376,0,132,2376,16,0.68,1012,1,0,1859,97060,27,1502,78.24,5.56,16.2
48,Alberta,Alberta,2020/05/13 12:00:00+00,6407,0,120,6407,62,0.98,1013,2,0,5076,181624,210,3416,79.23,1.87,18.9
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/05/13 12:00:00+00,261,0,3,261,0,0,1014,0,0,247,10149,0,106,94.64,1.15,4.21
46,Manitoba,Manitoba,2020/05/13 12:00:00+00,279,11,7,290,0,0,1015,0,0,251,31416,0,617,86.55,2.41,11.03
35,Ontario,Ontario,2020/05/13 12:00:00+00,21236,0,1765,21236,329,1.57,1016,40,0,15845,459524,454,14642,74.61,8.31,17.07
47,Saskatchewan,Saskatchewan,2020/05/13 12:00:00+00,577,0,6,577,4,0.7,1017,0,0,385,35189,11,388,66.72,1.04,32.24
1,Canada,Canada,2020/05/14 12:00:00+00,73477,11,5472,73488,1210,1.67,1018,168,0,36091,1203588,927,30716,49.11,7.45,43.44
99,Repatriated travellers,Voyageurs rapatriés,2020/05/14 12:00:00+00,13,0,0,13,0,0,1019,0,0,0,76,0,0,,,
62,Nunavut,Nunavut,2020/05/14 12:00:00+00,0,0,0,0,0,0,1020,0,0,0,617,0,9,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/05/14 12:00:00+00,5,0,0,5,0,0,1021,0,0,5,1828,0,11,100,0,0
60,Yukon,Yukon,2020/05/14 12:00:00+00,11,0,0,11,0,0,1022,0,0,11,1112,0,6,100,0,0
12,Nova Scotia,Nouvelle-Écosse,2020/05/14 12:00:00+00,1026,0,51,1026,2,0.2,1023,0,0,909,36192,39,381,88.6,4.97,6.43
13,New Brunswick,Nouveau-Brunswick,2020/05/14 12:00:00+00,120,0,0,120,0,0,1024,0,0,118,18172,0,407,98.33,0,1.67
11,Prince Edward Island,Île-du-Prince-Édouard,2020/05/14 12:00:00+00,27,0,0,27,0,0,1025,0,0,27,4306,0,107,100,0,0
24,Quebec,Québec,2020/05/14 12:00:00+00,40724,0,3351,40724,793,1.99,1026,131,0,10829,302929,359,6401,26.59,8.23,65.18
35,Ontario,Ontario,2020/05/14 12:00:00+00,21581,0,1798,21581,345,1.62,1027,33,0,16204,476383,359,16859,75.08,8.33,16.58
46,Manitoba,Manitoba,2020/05/14 12:00:00+00,278,11,7,289,-1,-0.34,1028,0,0,252,31742,1,326,87.2,2.42,10.38
47,Saskatchewan,Saskatchewan,2020/05/14 12:00:00+00,582,0,6,582,5,0.87,1029,0,0,398,35664,13,475,68.38,1.03,30.58
48,Alberta,Alberta,2020/05/14 12:00:00+00,6457,0,121,6457,50,0.78,1030,1,0,5205,185545,129,3921,80.61,1.87,17.52
59,British Columbia,Colombie-Britannique,2020/05/14 12:00:00+00,2392,0,135,2392,16,0.67,1031,3,0,1885,98747,26,1687,78.8,5.64,15.55
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/05/14 12:00:00+00,261,0,3,261,0,0,1032,0,0,248,10275,1,126,95.02,1.15,3.83
12,Nova Scotia,Nouvelle-Écosse,2020/05/15 12:00:00+00,1034,0,55,1034,8,0.78,1033,4,0,918,36587,9,395,88.78,5.32,5.9
99,Repatriated travellers,Voyageurs rapatriés,2020/05/15 12:00:00+00,13,0,0,13,0,0,1034,0,0,0,76,0,0,,,
62,Nunavut,Nunavut,2020/05/15 12:00:00+00,0,0,0,0,0,0,1035,0,0,0,628,0,11,,,
61,Northwest Territories,Territoires du Nord-Ouest,2020/05/15 12:00:00+00,5,0,0,5,0,0,1036,0,0,5,1841,0,13,100,0,0
60,Yukon,Yukon,2020/05/15 12:00:00+00,11,0,0,11,0,0,1037,0,0,11,1119,0,7,100,0,0
11,Prince Edward Island,Île-du-Prince-Édouard,2020/05/15 12:00:00+00,27,0,0,27,0,0,1038,0,0,27,4469,0,163,100,0,0
13,New Brunswick,Nouveau-Brunswick,2020/05/15 12:00:00+00,120,0,0,120,0,0,1039,0,0,119,18587,1,415,99.17,0,0.83
1,Canada,Canada,2020/05/15 12:00:00+00,74602,11,5562,74613,1125,1.53,1040,90,0,36895,1236746,804,33158,49.45,7.45,43.1
24,Quebec,Québec,2020/05/15 12:00:00+00,41420,0,3401,41420,696,1.71,1041,50,0,11039,310868,210,7939,26.65,8.21,65.14
35,Ontario,Ontario,2020/05/15 12:00:00+00,21922,0,1825,21922,341,1.58,1042,27,0,16641,494136,437,17753,75.91,8.32,15.76
46,Manitoba,Manitoba,2020/05/15 12:00:00+00,278,11,7,289,0,0,1043,0,0,254,32492,2,750,87.89,2.42,9.69
47,Saskatchewan,Saskatchewan,2020/05/15 12:00:00+00,590,0,6,590,8,1.37,1044,0,0,408,36086,10,422,69.15,1.02,29.83
48,Alberta,Alberta,2020/05/15 12:00:00+00,6515,0,125,6515,58,0.9,1045,4,0,5317,189225,112,3680,81.61,1.92,16.47
59,British Columbia,Colombie-Britannique,2020/05/15 12:00:00+00,2407,0,140,2407,15,0.63,1046,5,0,1908,100289,23,1542,79.27,5.82,14.91
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2020/05/15 12:00:00+00,260,0,3,260,-1,-0.38,1047,0,0,248,10343,0,68,95.38,1.15,3.46
99,Repatriated travellers,Voyageurs rapatriés,2020/05/16 12:00:00+00,13,0,0,13,0,0,1048,0,0,0,76,0,0,,,
62,Nunavut,Nunavut,2020/05/16 12:00:00+00,0,0,0,0,0,0,1049,0,0,0,628,0,0,,,
